State,District,Year,GDP
UttarPradesh,MAHARAJGANJ,2011-12,3164.64
UttarPradesh,MAHOBA,1999-00,848.84
UttarPradesh,MAHOBA,2000-01,798.41
UttarPradesh,MAHOBA,2001-02,873.04
UttarPradesh,MAHOBA,2002-03,909.91
UttarPradesh,MAHOBA,2003-04,980.49
UttarPradesh,MAHOBA,2004-05,1212.99
UttarPradesh,MAHOBA,2005-06,1117.8049999999998
UttarPradesh,MAHOBA,2006-07,1361.62
UttarPradesh,MAHOBA,2007-08,1238.51
UttarPradesh,MAHOBA,2008-09,1711.31
UttarPradesh,MAHOBA,2009-10,1849.8
UttarPradesh,MAHOBA,2010-11,2075.71
UttarPradesh,MAHOBA,2011-12,2394.3
UttarPradesh,MAINPURI,1999-00,1518.13
UttarPradesh,MAINPURI,2000-01,1596.95
UttarPradesh,MAINPURI,2001-02,1717.18
UttarPradesh,MAINPURI,2002-03,1676.06
UttarPradesh,MAINPURI,2003-04,1724.41
UttarPradesh,MAINPURI,2004-05,1915.155
UttarPradesh,MAINPURI,2005-06,2023.98
UttarPradesh,MAINPURI,2006-07,2527.17
UttarPradesh,MAINPURI,2007-08,2567.77
UttarPradesh,MAINPURI,2008-09,2878.75
UttarPradesh,MAINPURI,2009-10,3054.92
UttarPradesh,MAINPURI,2010-11,3211.81
UttarPradesh,MAINPURI,2011-12,3400.52
UttarPradesh,MATHURA,1999-00,2860.62
UttarPradesh,MATHURA,2000-01,2903.6
UttarPradesh,MATHURA,2001-02,2952.66
UttarPradesh,MATHURA,2002-03,3093.96
UttarPradesh,MATHURA,2003-04,3265.47
UttarPradesh,MATHURA,2004-05,3707.665
UttarPradesh,MATHURA,2005-06,4207.88
UttarPradesh,MATHURA,2006-07,5314.62
UttarPradesh,MATHURA,2007-08,5878.89
UttarPradesh,MATHURA,2008-09,6210.71
UttarPradesh,MATHURA,2009-10,5675.41
UttarPradesh,MATHURA,2010-11,6285.51
UttarPradesh,MATHURA,2011-12,7264.5
UttarPradesh,MAU,1999-00,1620.92
UttarPradesh,MAU,2000-01,1687.39
UttarPradesh,MAU,2001-02,1694.24
UttarPradesh,MAU,2002-03,1762.27
UttarPradesh,MAU,2003-04,1859.31
UttarPradesh,MAU,2004-05,2004.005
UttarPradesh,MAU,2005-06,2340.44
UttarPradesh,MAU,2006-07,2355.19
UttarPradesh,MAU,2007-08,2608.93
UttarPradesh,MAU,2008-09,2776.07
UttarPradesh,MAU,2009-10,3336.33
UttarPradesh,MAU,2010-11,3690.14
UttarPradesh,MAU,2011-12,3623.52
UttarPradesh,MEERUT,1999-00,5166.86
UttarPradesh,MEERUT,2000-01,5322.64
UttarPradesh,MEERUT,2001-02,5288.72
UttarPradesh,MEERUT,2002-03,5266.38
UttarPradesh,MEERUT,2003-04,5777.28
UttarPradesh,MEERUT,2004-05,6519.765
UttarPradesh,MEERUT,2005-06,7268.83
UttarPradesh,MEERUT,2006-07,8573.92
UttarPradesh,MEERUT,2007-08,9174.14
UttarPradesh,MEERUT,2008-09,9385.94
UttarPradesh,MEERUT,2009-10,10125.46
UttarPradesh,MEERUT,2010-11,10916.35
UttarPradesh,MEERUT,2011-12,11918.76
UttarPradesh,MIRZAPUR,1999-00,1836.49
UttarPradesh,MIRZAPUR,2000-01,1917.02
UttarPradesh,MIRZAPUR,2001-02,1887.36
UttarPradesh,MIRZAPUR,2002-03,1826.0
UttarPradesh,MIRZAPUR,2003-04,1956.62
UttarPradesh,MIRZAPUR,2004-05,2067.355
UttarPradesh,MIRZAPUR,2005-06,2262.785
UttarPradesh,MIRZAPUR,2006-07,2773.13
UttarPradesh,MIRZAPUR,2007-08,2961.16
UttarPradesh,MIRZAPUR,2008-09,3192.59
UttarPradesh,MIRZAPUR,2009-10,3332.33
UttarPradesh,MIRZAPUR,2010-11,3647.5
UttarPradesh,MIRZAPUR,2011-12,3954.2
UttarPradesh,MORADABAD,1999-00,4615.28
UttarPradesh,MORADABAD,2000-01,4250.41
UttarPradesh,MORADABAD,2001-02,4680.21
UttarPradesh,MORADABAD,2002-03,4765.73
UttarPradesh,MORADABAD,2003-04,5052.54
UttarPradesh,MORADABAD,2004-05,5926.205
UttarPradesh,MORADABAD,2005-06,6252.77
UttarPradesh,MORADABAD,2006-07,7598.33
UttarPradesh,MORADABAD,2007-08,8150.95
UttarPradesh,MORADABAD,2008-09,9052.98
UttarPradesh,MORADABAD,2009-10,10224.96
UttarPradesh,MORADABAD,2010-11,10234.18
UttarPradesh,MORADABAD,2011-12,10396.03
UttarPradesh,MUZAFFARNAGAR,1999-00,5112.72
UttarPradesh,MUZAFFARNAGAR,2000-01,5107.04
UttarPradesh,MUZAFFARNAGAR,2001-02,5351.55
UttarPradesh,MUZAFFARNAGAR,2002-03,5451.46
UttarPradesh,MUZAFFARNAGAR,2003-04,5671.71
UttarPradesh,MUZAFFARNAGAR,2004-05,6567.254999999999
UttarPradesh,MUZAFFARNAGAR,2005-06,6924.855
UttarPradesh,MUZAFFARNAGAR,2006-07,8052.6
UttarPradesh,MUZAFFARNAGAR,2007-08,8387.25
UttarPradesh,MUZAFFARNAGAR,2008-09,8531.06
UttarPradesh,MUZAFFARNAGAR,2009-10,9940.31
UttarPradesh,MUZAFFARNAGAR,2010-11,10508.46
UttarPradesh,MUZAFFARNAGAR,2011-12,10982.67
UttarPradesh,PILIBHIT,1999-00,1759.01
UttarPradesh,PILIBHIT,2000-01,2072.88
UttarPradesh,PILIBHIT,2001-02,1904.19
UttarPradesh,PILIBHIT,2002-03,1972.68
UttarPradesh,PILIBHIT,2003-04,1947.12
UttarPradesh,PILIBHIT,2004-05,2689.88
UttarPradesh,PILIBHIT,2005-06,2915.645
UttarPradesh,PILIBHIT,2006-07,3661.7
UttarPradesh,PILIBHIT,2007-08,4185.3
UttarPradesh,PILIBHIT,2008-09,3794.89
UttarPradesh,PILIBHIT,2009-10,4059.31
UttarPradesh,PILIBHIT,2010-11,4423.56
UttarPradesh,PILIBHIT,2011-12,4424.77
UttarPradesh,PRATAPGARH,1999-00,1576.13
UttarPradesh,PRATAPGARH,2000-01,1639.91
UttarPradesh,PRATAPGARH,2001-02,1706.0
UttarPradesh,PRATAPGARH,2002-03,1708.56
UttarPradesh,PRATAPGARH,2003-04,1885.79
UttarPradesh,PRATAPGARH,2004-05,2083.12
UttarPradesh,PRATAPGARH,2005-06,2225.825
UttarPradesh,PRATAPGARH,2006-07,2620.63
UttarPradesh,PRATAPGARH,2007-08,2842.52
UttarPradesh,PRATAPGARH,2008-09,3283.4
UttarPradesh,PRATAPGARH,2009-10,3377.65
UttarPradesh,PRATAPGARH,2010-11,4059.13
UttarPradesh,PRATAPGARH,2011-12,3774.04
UttarPradesh,RAE BARELI,1999-00,2155.09
UttarPradesh,RAE BARELI,2000-01,2064.24
UttarPradesh,RAE BARELI,2001-02,2214.81
UttarPradesh,RAE BARELI,2002-03,2164.81
UttarPradesh,RAE BARELI,2003-04,2255.84
UttarPradesh,RAE BARELI,2004-05,2849.02
UttarPradesh,RAE BARELI,2005-06,2969.9449999999997
UttarPradesh,RAE BARELI,2006-07,3543.05
UttarPradesh,RAE BARELI,2007-08,3838.39
UttarPradesh,RAE BARELI,2008-09,4028.71
UttarPradesh,RAE BARELI,2009-10,4329.42
UttarPradesh,RAE BARELI,2010-11,3496.22
UttarPradesh,RAE BARELI,2011-12,3595.04
UttarPradesh,RAMPUR,1999-00,2497.94
UttarPradesh,RAMPUR,2000-01,2530.97
UttarPradesh,RAMPUR,2001-02,2613.75
UttarPradesh,RAMPUR,2002-03,2548.78
UttarPradesh,RAMPUR,2003-04,2585.84
UttarPradesh,RAMPUR,2004-05,2850.59
UttarPradesh,RAMPUR,2005-06,2916.675
UttarPradesh,RAMPUR,2006-07,3337.29
UttarPradesh,RAMPUR,2007-08,4024.69
UttarPradesh,RAMPUR,2008-09,3865.72
UttarPradesh,RAMPUR,2009-10,4271.97
UttarPradesh,RAMPUR,2010-11,4357.43
UttarPradesh,RAMPUR,2011-12,4512.6
UttarPradesh,SAHARANPUR,1999-00,4403.0
UttarPradesh,SAHARANPUR,2000-01,4640.64
UttarPradesh,SAHARANPUR,2001-02,4332.6
UttarPradesh,SAHARANPUR,2002-03,4678.19
UttarPradesh,SAHARANPUR,2003-04,5161.47
UttarPradesh,SAHARANPUR,2004-05,5804.075000000001
UttarPradesh,SAHARANPUR,2005-06,6246.16
UttarPradesh,SAHARANPUR,2006-07,6851.28
UttarPradesh,SAHARANPUR,2007-08,7339.26
UttarPradesh,SAHARANPUR,2008-09,7500.83
UttarPradesh,SAHARANPUR,2009-10,8633.31
UttarPradesh,SAHARANPUR,2010-11,9833.27
UttarPradesh,SAHARANPUR,2011-12,8893.05
UttarPradesh,SANT KABEER NAGAR,1999-00,920.6
UttarPradesh,SANT KABEER NAGAR,2000-01,893.29
UttarPradesh,SANT KABEER NAGAR,2001-02,952.19
UttarPradesh,SANT KABEER NAGAR,2002-03,943.93
UttarPradesh,SANT KABEER NAGAR,2003-04,1052.9
UttarPradesh,SANT KABEER NAGAR,2004-05,1154.7849999999999
UttarPradesh,SANT KABEER NAGAR,2005-06,1218.67
UttarPradesh,SANT KABEER NAGAR,2006-07,1267.81
UttarPradesh,SANT KABEER NAGAR,2007-08,1397.01
UttarPradesh,SANT KABEER NAGAR,2008-09,1584.23
UttarPradesh,SANT KABEER NAGAR,2009-10,1690.15
UttarPradesh,SANT KABEER NAGAR,2010-11,1893.82
UttarPradesh,SANT KABEER NAGAR,2011-12,2102.46
UttarPradesh,SANT RAVIDAS NAGAR,1999-00,1687.79
UttarPradesh,SANT RAVIDAS NAGAR,2000-01,1202.5
UttarPradesh,SANT RAVIDAS NAGAR,2001-02,1317.0
UttarPradesh,SANT RAVIDAS NAGAR,2002-03,1291.94
UttarPradesh,SANT RAVIDAS NAGAR,2003-04,1399.99
UttarPradesh,SANT RAVIDAS NAGAR,2004-05,1531.1399999999999
UttarPradesh,SANT RAVIDAS NAGAR,2005-06,1634.09
UttarPradesh,SANT RAVIDAS NAGAR,2006-07,2140.95
UttarPradesh,SANT RAVIDAS NAGAR,2007-08,2339.56
UttarPradesh,SANT RAVIDAS NAGAR,2008-09,2494.63
UttarPradesh,SANT RAVIDAS NAGAR,2009-10,2386.29
UttarPradesh,SANT RAVIDAS NAGAR,2010-11,2644.79
UttarPradesh,SANT RAVIDAS NAGAR,2011-12,3230.77
UttarPradesh,SHAHJAHANPUR,1999-00,2790.6
UttarPradesh,SHAHJAHANPUR,2000-01,2586.08
UttarPradesh,SHAHJAHANPUR,2001-02,2801.91
UttarPradesh,SHAHJAHANPUR,2002-03,2637.07
UttarPradesh,SHAHJAHANPUR,2003-04,2904.23
UttarPradesh,SHAHJAHANPUR,2004-05,3270.21
UttarPradesh,SHAHJAHANPUR,2005-06,3441.555
UttarPradesh,SHAHJAHANPUR,2006-07,4113.89
UttarPradesh,SHAHJAHANPUR,2007-08,4936.29
UttarPradesh,SHAHJAHANPUR,2008-09,4464.59
UttarPradesh,SHAHJAHANPUR,2009-10,4780.94
UttarPradesh,SHAHJAHANPUR,2010-11,5241.29
UttarPradesh,SHAHJAHANPUR,2011-12,6095.47
UttarPradesh,SHRAVASTI,1999-00,664.08
UttarPradesh,SHRAVASTI,2000-01,753.78
UttarPradesh,SHRAVASTI,2001-02,638.31
UttarPradesh,SHRAVASTI,2002-03,557.66
UttarPradesh,SHRAVASTI,2003-04,737.96
UttarPradesh,SHRAVASTI,2004-05,947.85
UttarPradesh,SHRAVASTI,2005-06,892.61
UttarPradesh,SHRAVASTI,2006-07,1316.56
UttarPradesh,SHRAVASTI,2007-08,977.03
UttarPradesh,SHRAVASTI,2008-09,1124.8
UttarPradesh,SHRAVASTI,2009-10,1130.61
UttarPradesh,SHRAVASTI,2010-11,1454.36
UttarPradesh,SHRAVASTI,2011-12,1380.81
UttarPradesh,SIDDHARTH NAGAR,1999-00,1301.93
UttarPradesh,SIDDHARTH NAGAR,2000-01,1283.53
UttarPradesh,SIDDHARTH NAGAR,2001-02,1298.97
UttarPradesh,SIDDHARTH NAGAR,2002-03,1244.49
UttarPradesh,SIDDHARTH NAGAR,2003-04,1487.36
UttarPradesh,SIDDHARTH NAGAR,2004-05,1520.105
UttarPradesh,SIDDHARTH NAGAR,2005-06,1815.92
UttarPradesh,SIDDHARTH NAGAR,2006-07,2101.83
UttarPradesh,SIDDHARTH NAGAR,2007-08,2221.83
UttarPradesh,SIDDHARTH NAGAR,2008-09,2340.45
UttarPradesh,SIDDHARTH NAGAR,2009-10,2387.39
UttarPradesh,SIDDHARTH NAGAR,2010-11,2946.21
UttarPradesh,SIDDHARTH NAGAR,2011-12,2915.2
UttarPradesh,SITAPUR,1999-00,2903.55
UttarPradesh,SITAPUR,2000-01,3652.6
UttarPradesh,SITAPUR,2001-02,3465.2
UttarPradesh,SITAPUR,2002-03,3413.5
UttarPradesh,SITAPUR,2003-04,3748.1
UttarPradesh,SITAPUR,2004-05,4248.655
UttarPradesh,SITAPUR,2005-06,4356.115
UttarPradesh,SITAPUR,2006-07,5627.05
UttarPradesh,SITAPUR,2007-08,6057.86
UttarPradesh,SITAPUR,2008-09,6091.28
UttarPradesh,SITAPUR,2009-10,6538.64
UttarPradesh,SITAPUR,2010-11,7216.01
UttarPradesh,SITAPUR,2011-12,7181.39
UttarPradesh,SONBHADRA,1999-00,3766.49
UttarPradesh,SONBHADRA,2000-01,3282.83
UttarPradesh,SONBHADRA,2001-02,3453.58
UttarPradesh,SONBHADRA,2002-03,3939.52
UttarPradesh,SONBHADRA,2003-04,3974.29
UttarPradesh,SONBHADRA,2004-05,3964.415
UttarPradesh,SONBHADRA,2005-06,4623.915
UttarPradesh,SONBHADRA,2006-07,4459.49
UttarPradesh,SONBHADRA,2007-08,4642.95
UttarPradesh,SONBHADRA,2008-09,4989.13
UttarPradesh,SONBHADRA,2009-10,5104.03
UttarPradesh,SONBHADRA,2010-11,5110.97
UttarPradesh,SONBHADRA,2011-12,5666.16
UttarPradesh,SULTANPUR,1999-00,2457.9
UttarPradesh,SULTANPUR,2000-01,2572.86
UttarPradesh,SULTANPUR,2001-02,2628.82
UttarPradesh,SULTANPUR,2002-03,2547.09
UttarPradesh,SULTANPUR,2003-04,2792.68
UttarPradesh,SULTANPUR,2004-05,3506.075
UttarPradesh,SULTANPUR,2005-06,3537.3450000000003
UttarPradesh,SULTANPUR,2006-07,4013.56
UttarPradesh,SULTANPUR,2007-08,4500.63
UttarPradesh,SULTANPUR,2008-09,4830.92
UttarPradesh,SULTANPUR,2009-10,4931.65
UttarPradesh,SULTANPUR,2010-11,3767.84
UttarPradesh,SULTANPUR,2011-12,4157.88
UttarPradesh,UNNAO,1999-00,2166.72
UttarPradesh,UNNAO,2000-01,2167.85
UttarPradesh,UNNAO,2001-02,2389.52
UttarPradesh,UNNAO,2002-03,3121.87
UttarPradesh,UNNAO,2003-04,2747.74
UttarPradesh,UNNAO,2004-05,3377.6549999999997
UttarPradesh,UNNAO,2005-06,3585.415
UttarPradesh,UNNAO,2006-07,4285.9
UttarPradesh,UNNAO,2007-08,4608.56
UttarPradesh,UNNAO,2008-09,4874.87
UttarPradesh,UNNAO,2009-10,5167.21
UttarPradesh,UNNAO,2010-11,5838.82
UttarPradesh,UNNAO,2011-12,6245.4
UttarPradesh,VARANASI,1999-00,2753.3
UttarPradesh,VARANASI,2000-01,3187.34
UttarPradesh,VARANASI,2001-02,3043.34
UttarPradesh,VARANASI,2002-03,3249.38
UttarPradesh,VARANASI,2003-04,3549.53
UttarPradesh,VARANASI,2004-05,4038.88
UttarPradesh,VARANASI,2005-06,4246.13
UttarPradesh,VARANASI,2006-07,5132.5
UttarPradesh,VARANASI,2007-08,4798.89
UttarPradesh,VARANASI,2008-09,5207.78
UttarPradesh,VARANASI,2009-10,6399.89
UttarPradesh,VARANASI,2010-11,6894.57
UttarPradesh,VARANASI,2011-12,7450.18
Uttarakhand,ALMORA,1999-00,712.7
Uttarakhand,ALMORA,2000-01,788.0
Uttarakhand,ALMORA,2001-02,839.38
Uttarakhand,ALMORA,2002-03,894.03
Uttarakhand,ALMORA,2003-04,960.21
Uttarakhand,ALMORA,2004-05,1253.38
Uttarakhand,ALMORA,2005-06,1299.98
Uttarakhand,ALMORA,2006-07,1423.92
Uttarakhand,BAGESHWAR,1999-00,250.85
Uttarakhand,BAGESHWAR,2000-01,275.73
Uttarakhand,BAGESHWAR,2001-02,292.09
Uttarakhand,BAGESHWAR,2002-03,303.34
Uttarakhand,BAGESHWAR,2003-04,327.26
Uttarakhand,BAGESHWAR,2004-05,347.27
Uttarakhand,BAGESHWAR,2005-06,364.25
Uttarakhand,BAGESHWAR,2006-07,400.09
Uttarakhand,CHAMOLI,1999-00,467.77
Uttarakhand,CHAMOLI,2000-01,509.65
Uttarakhand,CHAMOLI,2001-02,573.08
Uttarakhand,CHAMOLI,2002-03,629.52
Uttarakhand,CHAMOLI,2003-04,669.12
Uttarakhand,CHAMOLI,2004-05,813.87
Uttarakhand,CHAMOLI,2005-06,851.05
Uttarakhand,CHAMOLI,2006-07,934.97
Uttarakhand,CHAMPAWAT,1999-00,270.59
Uttarakhand,CHAMPAWAT,2000-01,292.36
Uttarakhand,CHAMPAWAT,2001-02,307.59
Uttarakhand,CHAMPAWAT,2002-03,329.27
Uttarakhand,CHAMPAWAT,2003-04,399.52
Uttarakhand,CHAMPAWAT,2004-05,428.94
Uttarakhand,CHAMPAWAT,2005-06,449.59
Uttarakhand,CHAMPAWAT,2006-07,477.57
Uttarakhand,DEHRADUN,1999-00,2208.44
Uttarakhand,DEHRADUN,2000-01,2423.88
Uttarakhand,DEHRADUN,2001-02,2658.68
Uttarakhand,DEHRADUN,2002-03,2880.12
Uttarakhand,DEHRADUN,2003-04,3155.94
Uttarakhand,DEHRADUN,2004-05,3498.27
Uttarakhand,DEHRADUN,2005-06,3712.64
Uttarakhand,DEHRADUN,2006-07,4116.87
Uttarakhand,GARHWAL,1999-00,818.39
Uttarakhand,GARHWAL,2000-01,918.45
Uttarakhand,GARHWAL,2001-02,983.18
Uttarakhand,GARHWAL,2002-03,1211.15
Uttarakhand,GARHWAL,2003-04,1188.26
Uttarakhand,GARHWAL,2004-05,1307.84
Uttarakhand,GARHWAL,2005-06,1378.8
Uttarakhand,GARHWAL,2006-07,1514.83
Uttarakhand,HARDWAR,1999-00,2775.55
Uttarakhand,HARDWAR,2000-01,3289.44
Uttarakhand,HARDWAR,2001-02,3321.92
Uttarakhand,HARDWAR,2002-03,3800.42
Uttarakhand,HARDWAR,2003-04,4211.85
Uttarakhand,HARDWAR,2004-05,4618.92
Uttarakhand,HARDWAR,2005-06,4878.91
Uttarakhand,HARDWAR,2006-07,5365.18
Uttarakhand,NAINITAL,1999-00,1308.7
Uttarakhand,NAINITAL,2000-01,1433.44
Uttarakhand,NAINITAL,2001-02,1520.77
Uttarakhand,NAINITAL,2002-03,1594.17
Uttarakhand,NAINITAL,2003-04,1729.21
Uttarakhand,NAINITAL,2004-05,2004.76
Uttarakhand,NAINITAL,2005-06,2142.86
Uttarakhand,NAINITAL,2006-07,2335.48
Uttarakhand,PITHORAGARH,1999-00,595.09
Uttarakhand,PITHORAGARH,2000-01,644.5
Uttarakhand,PITHORAGARH,2001-02,690.79
Uttarakhand,PITHORAGARH,2002-03,738.09
Uttarakhand,PITHORAGARH,2003-04,787.95
Uttarakhand,PITHORAGARH,2004-05,872.51
Uttarakhand,PITHORAGARH,2005-06,913.69
Uttarakhand,PITHORAGARH,2006-07,1008.31
Uttarakhand,RUDRAPRAYAG,1999-00,233.59
Uttarakhand,RUDRAPRAYAG,2000-01,258.68
Uttarakhand,RUDRAPRAYAG,2001-02,277.09
Uttarakhand,RUDRAPRAYAG,2002-03,300.24
Uttarakhand,RUDRAPRAYAG,2003-04,318.71
Uttarakhand,RUDRAPRAYAG,2004-05,350.09
Uttarakhand,RUDRAPRAYAG,2005-06,366.08
Uttarakhand,RUDRAPRAYAG,2006-07,407.39
Uttarakhand,TEHRI GARHWAL,1999-00,695.92
Uttarakhand,TEHRI GARHWAL,2000-01,780.11
Uttarakhand,TEHRI GARHWAL,2001-02,856.6
Uttarakhand,TEHRI GARHWAL,2002-03,956.68
Uttarakhand,TEHRI GARHWAL,2003-04,1019.73
Uttarakhand,TEHRI GARHWAL,2004-05,1291.89
Uttarakhand,TEHRI GARHWAL,2005-06,1387.26
Uttarakhand,TEHRI GARHWAL,2006-07,1467.76
Uttarakhand,UDHAM SINGH NAGAR,1999-00,1938.26
Uttarakhand,UDHAM SINGH NAGAR,2000-01,2157.53
Uttarakhand,UDHAM SINGH NAGAR,2001-02,2210.62
Uttarakhand,UDHAM SINGH NAGAR,2002-03,2349.22
Uttarakhand,UDHAM SINGH NAGAR,2003-04,2423.29
Uttarakhand,UDHAM SINGH NAGAR,2004-05,2655.05
Uttarakhand,UDHAM SINGH NAGAR,2005-06,2784.06
Uttarakhand,UDHAM SINGH NAGAR,2006-07,3134.93
Uttarakhand,UTTARKASHI,1999-00,345.05
Uttarakhand,UTTARKASHI,2000-01,369.23
Uttarakhand,UTTARKASHI,2001-02,390.8
Uttarakhand,UTTARKASHI,2002-03,417.31
Uttarakhand,UTTARKASHI,2003-04,461.98
Uttarakhand,UTTARKASHI,2004-05,504.21
Uttarakhand,UTTARKASHI,2005-06,546.52
Uttarakhand,UTTARKASHI,2006-07,562.36
WestBengal,24-PARGANAS (NORTH),1999-00,15562.52
WestBengal,24-PARGANAS (NORTH),2000-01,15657.24
WestBengal,24-PARGANAS (NORTH),2001-02,17063.59
WestBengal,24-PARGANAS (NORTH),2002-03,18457.53
WestBengal,24-PARGANAS (NORTH),2003-04,19549.85
WestBengal,24-PARGANAS (NORTH),2004-05,22769.595
WestBengal,24-PARGANAS (NORTH),2005-06,25346.37
WestBengal,24-PARGANAS (NORTH),2006-07,27339.79
WestBengal,24-PARGANAS (NORTH),2007-08,32131.75
WestBengal,24-PARGANAS (NORTH),2008-09,34747.1
WestBengal,24-PARGANAS (NORTH),2009-10,37881.68
WestBengal,24-PARGANAS (NORTH),2010-11,41354.78
WestBengal,24-PARGANAS (SOUTH),1999-00,10832.0
WestBengal,24-PARGANAS (SOUTH),2000-01,11642.44
WestBengal,24-PARGANAS (SOUTH),2001-02,12368.28
WestBengal,24-PARGANAS (SOUTH),2002-03,13134.97
WestBengal,24-PARGANAS (SOUTH),2003-04,13068.04
WestBengal,24-PARGANAS (SOUTH),2004-05,15218.904999999999
WestBengal,24-PARGANAS (SOUTH),2005-06,16015.710000000001
WestBengal,24-PARGANAS (SOUTH),2006-07,17882.815
WestBengal,24-PARGANAS (SOUTH),2007-08,21026.4
WestBengal,24-PARGANAS (SOUTH),2008-09,21652.35
WestBengal,24-PARGANAS (SOUTH),2009-10,22973.33
WestBengal,24-PARGANAS (SOUTH),2010-11,25106.17
WestBengal,BANKURA,1999-00,4818.9
WestBengal,BANKURA,2000-01,5148.45
WestBengal,BANKURA,2001-02,5470.17
WestBengal,BANKURA,2002-03,5284.58
WestBengal,BANKURA,2003-04,5416.59
WestBengal,BANKURA,2004-05,6173.754999999999
WestBengal,BANKURA,2005-06,6659.47
WestBengal,BANKURA,2006-07,7080.360000000001
WestBengal,BANKURA,2007-08,8279.19
WestBengal,BANKURA,2008-09,8501.46
WestBengal,BANKURA,2009-10,9341.94
WestBengal,BANKURA,2010-11,9155.56
WestBengal,BIRBHUM,1999-00,4202.33
WestBengal,BIRBHUM,2000-01,4321.78
WestBengal,BIRBHUM,2001-02,4793.78
WestBengal,BIRBHUM,2002-03,4901.46
WestBengal,BIRBHUM,2003-04,5090.41
WestBengal,BIRBHUM,2004-05,5552.515
WestBengal,BIRBHUM,2005-06,5957.28
WestBengal,BIRBHUM,2006-07,6515.325
WestBengal,BIRBHUM,2007-08,7475.61
WestBengal,BIRBHUM,2008-09,7735.64
WestBengal,BIRBHUM,2009-10,8002.42
WestBengal,BIRBHUM,2010-11,8286.98
WestBengal,BURDWAN,1999-00,13752.99
WestBengal,BURDWAN,2000-01,13985.62
WestBengal,BURDWAN,2001-02,15106.32
WestBengal,BURDWAN,2002-03,15555.46
WestBengal,BURDWAN,2003-04,16886.36
WestBengal,BURDWAN,2004-05,20382.915
WestBengal,BURDWAN,2005-06,21350.545
WestBengal,BURDWAN,2006-07,23402.77
WestBengal,BURDWAN,2007-08,26731.47
WestBengal,BURDWAN,2008-09,27463.67
WestBengal,BURDWAN,2009-10,30170.39
WestBengal,BURDWAN,2010-11,31807.93
WestBengal,COOCH BEHAR,1999-00,3314.49
WestBengal,COOCH BEHAR,2000-01,3493.4
WestBengal,COOCH BEHAR,2001-02,3605.88
WestBengal,COOCH BEHAR,2002-03,3655.37
WestBengal,COOCH BEHAR,2003-04,4038.88
WestBengal,COOCH BEHAR,2004-05,4646.575
WestBengal,COOCH BEHAR,2005-06,4956.344999999999
WestBengal,COOCH BEHAR,2006-07,5438.655
WestBengal,COOCH BEHAR,2007-08,5921.95
WestBengal,COOCH BEHAR,2008-09,6086.57
WestBengal,COOCH BEHAR,2009-10,6583.28
WestBengal,COOCH BEHAR,2010-11,6875.54
WestBengal,DAKSHIN DINAJPUR,1999-00,2139.41
WestBengal,DAKSHIN DINAJPUR,2000-01,2308.37
WestBengal,DAKSHIN DINAJPUR,2001-02,2402.2
WestBengal,DAKSHIN DINAJPUR,2002-03,2534.38
WestBengal,DAKSHIN DINAJPUR,2003-04,2574.14
WestBengal,DAKSHIN DINAJPUR,2004-05,2823.395
WestBengal,DAKSHIN DINAJPUR,2005-06,2995.5249999999996
WestBengal,DAKSHIN DINAJPUR,2006-07,3085.925
WestBengal,DAKSHIN DINAJPUR,2007-08,3543.92
WestBengal,DAKSHIN DINAJPUR,2008-09,3667.88
WestBengal,DAKSHIN DINAJPUR,2009-10,3909.82
WestBengal,DAKSHIN DINAJPUR,2010-11,4239.69
WestBengal,DARJEELING,1999-00,3161.08
WestBengal,DARJEELING,2000-01,3345.29
WestBengal,DARJEELING,2001-02,3619.14
WestBengal,DARJEELING,2002-03,3811.61
WestBengal,DARJEELING,2003-04,3961.31
WestBengal,DARJEELING,2004-05,4600.205
WestBengal,DARJEELING,2005-06,4983.85
WestBengal,DARJEELING,2006-07,5374.79
WestBengal,DARJEELING,2007-08,6168.89
WestBengal,DARJEELING,2008-09,6963.2
WestBengal,DARJEELING,2009-10,7988.11
WestBengal,DARJEELING,2010-11,8567.33
WestBengal,HOOGHLY,1999-00,9077.51
WestBengal,HOOGHLY,2000-01,9337.95
WestBengal,HOOGHLY,2001-02,10227.72
WestBengal,HOOGHLY,2002-03,10244.38
WestBengal,HOOGHLY,2003-04,11113.84
WestBengal,HOOGHLY,2004-05,12654.26
WestBengal,HOOGHLY,2005-06,13651.505000000001
WestBengal,HOOGHLY,2006-07,14124.55
WestBengal,HOOGHLY,2007-08,16604.91
WestBengal,HOOGHLY,2008-09,17488.49
WestBengal,HOOGHLY,2009-10,19851.66
WestBengal,HOOGHLY,2010-11,21536.11
WestBengal,HOWRAH,1999-00,7134.42
WestBengal,HOWRAH,2000-01,7775.37
WestBengal,HOWRAH,2001-02,8265.25
WestBengal,HOWRAH,2002-03,8944.09
WestBengal,HOWRAH,2003-04,8974.61
WestBengal,HOWRAH,2004-05,10617.265
WestBengal,HOWRAH,2005-06,11357.154999999999
WestBengal,HOWRAH,2006-07,12542.235
WestBengal,HOWRAH,2007-08,14575.03
WestBengal,HOWRAH,2008-09,15255.97
WestBengal,HOWRAH,2009-10,16631.22
WestBengal,HOWRAH,2010-11,18339.89
WestBengal,JALPAIGURI,1999-00,5678.25
WestBengal,JALPAIGURI,2000-01,5752.21
WestBengal,JALPAIGURI,2001-02,6034.82
WestBengal,JALPAIGURI,2002-03,6375.21
